type,stock_number,date,status
Stock_His,2596,2024-11-01,OK
Stock_His,2597,2024-11-01,OK
Stock_His,2601,2024-11-01,OK
Stock_His,2603,2024-11-01,OK
Stock_His,2605,2024-11-01,OK
Stock_His,2606,2024-11-01,OK
Stock_His,2607,2024-11-01,OK
Stock_His,2608,2024-11-01,OK
Stock_His,2609,2024-11-01,OK
Stock_His,2610,2024-11-01,OK
Stock_His,2611,2024-11-01,OK
Stock_His,2612,2024-11-01,OK
Stock_His,2613,2024-11-01,OK
Stock_His,2614,2024-11-01,OK
Stock_His,2615,2024-11-01,OK
Stock_His,2616,2024-11-01,OK
Stock_His,2617,2024-11-01,OK
Stock_His,2618,2024-11-01,OK
Stock_His,2630,2024-11-01,OK
Stock_His,2633,2024-11-01,OK
Stock_His,2634,2024-11-01,OK
Stock_His,2636,2024-11-01,OK
Stock_His,2637,2024-11-01,OK
Stock_His,2640,2024-11-01,OK
Stock_His,2641,2024-11-01,OK
Stock_His,2642,2024-11-01,OK
Stock_His,2643,2024-11-01,OK
Stock_His,2645,2024-11-01,OK
Stock_His,2646,2024-11-01,OK
Stock_His,2701,2024-11-01,OK
Stock_His,2702,2024-11-01,OK
Stock_His,2704,2024-11-01,OK
Stock_His,2705,2024-11-01,OK
Stock_His,2706,2024-11-01,OK
Stock_His,2707,2024-11-01,OK
Stock_His,2712,2024-11-01,OK
Stock_His,2718,2024-11-01,OK
Stock_His,2719,2024-11-01,OK
Stock_His,2722,2024-11-01,OK
Stock_His,2723,2024-11-01,OK
Stock_His,2724,2024-11-01,OK
Stock_His,2726,2024-11-01,OK
Stock_His,2727,2024-11-01,OK
Stock_His,2729,2024-11-01,OK
Stock_His,2731,2024-11-01,OK
Stock_His,2732,2024-11-01,OK
Stock_His,2734,2024-11-01,OK
Stock_His,2736,2024-11-01,OK
Stock_His,2739,2024-11-01,OK
Stock_His,2740,2024-11-01,OK
Stock_His,2743,2024-11-01,OK
Stock_His,2745,2024-11-01,OK
Stock_His,2748,2024-11-01,OK
Stock_His,2751,2024-11-01,OK
Stock_His,2752,2024-11-01,OK
Stock_His,2753,2024-11-01,OK
Stock_His,2754,2024-11-01,OK
Stock_His,2755,2024-11-01,OK
Stock_His,2756,2024-11-01,OK
Stock_His,2762,2024-11-01,OK
Stock_His,2801,2024-11-01,OK
Stock_His,2809,2024-11-01,OK
Stock_His,2812,2024-11-01,OK
Stock_His,2816,2024-11-01,OK
Stock_His,2820,2024-11-01,OK
Stock_His,2832,2024-11-01,OK
Stock_His,2834,2024-11-01,OK
Stock_His,2836,2024-11-01,OK
Stock_His,2838,2024-11-01,OK
Stock_His,2845,2024-11-01,OK
Stock_His,2849,2024-11-01,OK
Stock_His,2850,2024-11-01,OK
Stock_His,2851,2024-11-01,OK
Stock_His,2852,2024-11-01,OK
Stock_His,2855,2024-11-01,OK
Stock_His,2867,2024-11-01,OK
Stock_His,2880,2024-11-01,OK
Stock_His,2881,2024-11-01,OK
Stock_His,2882,2024-11-01,OK
Stock_His,2883,2024-11-01,OK
Stock_His,2884,2024-11-01,OK
Stock_His,2885,2024-11-01,OK
Stock_His,2886,2024-11-01,OK
Stock_His,2887,2024-11-01,OK
Stock_His,2888,2024-11-01,OK
Stock_His,2889,2024-11-01,OK
Stock_His,2916,2024-11-01,OK
Stock_His,2924,2024-11-01,OK
Stock_His,2926,2024-11-01,OK
Stock_His,2937,2024-11-01,OK
Stock_His,2941,2024-11-01,OK
Stock_His,2947,2024-11-01,OK
Stock_His,2948,2024-11-01,OK
Stock_His,2949,2024-11-01,OK
Stock_His,3064,2024-11-01,OK
Stock_His,3066,2024-11-01,OK
Stock_His,3067,2024-11-01,OK
Stock_His,3071,2024-11-01,OK
Stock_His,3073,2024-11-01,OK
Stock_His,3078,2024-11-01,OK
Stock_His,3081,2024-11-01,OK
Stock_His,3083,2024-11-01,OK
Stock_His,3085,2024-11-01,OK
Stock_His,3086,2024-11-01,OK
Stock_His,3088,2024-11-01,OK
Stock_His,3093,2024-11-01,OK
Stock_His,3095,2024-11-01,OK
Stock_His,3105,2024-11-01,OK
Stock_His,3114,2024-11-01,OK
Stock_His,3115,2024-11-01,OK
Stock_His,3118,2024-11-01,OK
Stock_His,3122,2024-11-01,OK
Stock_His,3128,2024-11-01,OK
Stock_His,3131,2024-11-01,OK
Stock_His,3141,2024-11-01,OK
Stock_His,3147,2024-11-01,OK
Stock_His,3152,2024-11-01,OK
Stock_His,3162,2024-11-01,OK
Stock_His,3163,2024-11-01,OK
Stock_His,3169,2024-11-01,OK
Stock_His,3171,2024-11-01,OK
Stock_His,3176,2024-11-01,OK
Stock_His,3178,2024-11-01,OK
Stock_His,3188,2024-11-01,OK
Stock_His,3191,2024-11-01,OK
Stock_His,3202,2024-11-01,OK
Stock_His,3205,2024-11-01,OK
Stock_His,3206,2024-11-01,OK
Stock_His,3207,2024-11-01,OK
Stock_His,3211,2024-11-01,OK
Stock_His,3213,2024-11-01,OK
Stock_His,3217,2024-11-01,OK
Stock_His,3218,2024-11-01,OK
Stock_His,3219,2024-11-01,OK
Stock_His,3221,2024-11-01,OK
Stock_His,3224,2024-11-01,OK
Stock_His,3226,2024-11-01,OK
Stock_His,3227,2024-11-01,OK
Stock_His,3228,2024-11-01,OK
Stock_His,3230,2024-11-01,OK
Stock_His,3232,2024-11-01,OK
Stock_His,3234,2024-11-01,OK
Stock_His,3236,2024-11-01,OK
Stock_His,3252,2024-11-01,OK
Stock_His,3259,2024-11-01,OK
Stock_His,3260,2024-11-01,OK
Stock_His,3264,2024-11-01,OK
Stock_His,3265,2024-11-01,OK
Stock_His,3268,2024-11-01,OK
Stock_His,3272,2024-11-01,OK
Stock_His,3276,2024-11-01,OK
Stock_His,3284,2024-11-01,OK
Stock_His,3287,2024-11-01,OK
Stock_His,3288,2024-11-01,OK
Stock_His,3289,2024-11-01,OK
Stock_His,3290,2024-11-01,OK
Stock_His,3293,2024-11-01,OK
Stock_His,3294,2024-11-01,OK
Stock_His,3297,2024-11-01,OK
Stock_His,3303,2024-11-01,OK
Stock_His,3306,2024-11-01,OK
Stock_His,3310,2024-11-01,OK
Stock_His,3313,2024-11-01,OK
Stock_His,3317,2024-11-01,OK
Stock_His,3322,2024-11-01,OK
Stock_His,3323,2024-11-01,OK
Stock_His,3324,2024-11-01,OK
Stock_His,3325,2024-11-01,OK
Stock_His,3332,2024-11-01,OK
Stock_His,3338,2024-11-01,OK
Stock_His,3339,2024-11-01,OK
Stock_His,3346,2024-11-01,OK
Stock_His,3349,2024-11-01,OK
Stock_His,3354,2024-11-01,OK
Stock_His,3356,2024-11-01,OK
Stock_His,3357,2024-11-01,OK
Stock_His,3360,2024-11-01,OK
Stock_His,3362,2024-11-01,OK
Stock_His,3363,2024-11-01,OK
Stock_His,3372,2024-11-01,OK
Stock_His,3373,2024-11-01,OK
Stock_His,3374,2024-11-01,OK
Stock_His,3376,2024-11-01,OK
Stock_His,3379,2024-11-01,OK
Stock_His,3380,2024-11-01,OK
Stock_His,3388,2024-11-01,OK
Stock_His,3390,2024-11-01,OK
Stock_His,3402,2024-11-01,OK
Stock_His,3406,2024-11-01,OK
Stock_His,3413,2024-11-01,OK
Stock_His,3416,2024-11-01,OK
Stock_His,3419,2024-11-01,OK
Stock_His,3426,2024-11-01,OK
Stock_His,3430,2024-11-01,OK
Stock_His,3432,2024-11-01,OK
Stock_His,3434,2024-11-01,OK
Stock_His,3437,2024-11-01,OK
Stock_His,3438,2024-11-01,OK
Stock_His,3441,2024-11-01,OK
Stock_His,3443,2024-11-01,OK
Stock_His,3444,2024-11-01,OK
Stock_His,3447,2024-11-01,OK
Stock_His,3450,2024-11-01,OK
Stock_His,3454,2024-11-01,OK
Stock_His,3455,2024-11-01,OK
Stock_His,3465,2024-11-01,OK
Stock_His,3466,2024-11-01,OK
Stock_His,3479,2024-11-01,OK
Stock_His,3481,2024-11-01,OK
Stock_His,3483,2024-11-01,OK
Stock_His,3484,2024-11-01,OK
Stock_His,3489,2024-11-01,OK
Stock_His,3490,2024-11-01,OK
Stock_His,3491,2024-11-01,OK
Stock_His,3492,2024-11-01,OK
Stock_His,3494,2024-11-01,OK
Stock_His,3498,2024-11-01,OK
Stock_His,3499,2024-11-01,OK
Stock_His,3504,2024-11-01,OK
Stock_His,3508,2024-11-01,OK
Stock_His,3511,2024-11-01,OK
Stock_His,3512,2024-11-01,OK
Stock_His,3515,2024-11-01,OK
Stock_His,3516,2024-11-01,OK
Stock_His,3518,2024-11-01,OK
Stock_His,3520,2024-11-01,OK
Stock_His,3521,2024-11-01,OK
Stock_His,3522,2024-11-01,OK
Stock_His,3523,2024-11-01,OK
Stock_His,3526,2024-11-01,OK
Stock_His,3527,2024-11-01,OK
Stock_His,3528,2024-11-01,OK
Stock_His,3529,2024-11-01,OK
Stock_His,3530,2024-11-01,OK
Stock_His,3531,2024-11-01,OK
Stock_His,3532,2024-11-01,OK
Stock_His,3533,2024-11-01,OK
Stock_His,3535,2024-11-01,OK
Stock_His,3537,2024-11-01,OK
Stock_His,3540,2024-11-01,OK
Stock_His,3541,2024-11-01,OK
Stock_His,3543,2024-11-01,OK
Stock_His,3545,2024-11-01,OK
Stock_His,3546,2024-11-01,OK
Stock_His,3548,2024-11-01,OK
Stock_His,3550,2024-11-01,OK
Stock_His,3551,2024-11-01,OK
Stock_His,3552,2024-11-01,OK
Stock_His,3555,2024-11-01,OK
Stock_His,3556,2024-11-01,OK
Stock_His,3557,2024-11-01,OK
Stock_His,3558,2024-11-01,OK
Stock_His,3563,2024-11-01,OK
Stock_His,3564,2024-11-01,OK
Stock_His,3567,2024-11-01,OK
Stock_His,3570,2024-11-01,OK
Stock_His,3576,2024-11-01,OK
Stock_His,3577,2024-11-01,OK
Stock_His,3580,2024-11-01,OK
Stock_His,3581,2024-11-01,OK
Stock_His,3583,2024-11-01,OK
Stock_His,3587,2024-11-01,OK
Stock_His,3588,2024-11-01,OK
Stock_His,3591,2024-11-01,OK
Stock_His,3592,2024-11-01,OK
Stock_His,3593,2024-11-01,OK
Stock_His,3594,2024-11-01,OK
Stock_His,3596,2024-11-01,OK
Stock_His,3597,2024-11-01,OK
Stock_His,3605,2024-11-01,OK
Stock_His,3607,2024-11-01,OK
Stock_His,3609,2024-11-01,OK
Stock_His,3611,2024-11-01,OK
Stock_His,3615,2024-11-01,OK
Stock_His,3617,2024-11-01,OK
Stock_His,3622,2024-11-01,OK
Stock_His,3623,2024-11-01,OK
Stock_His,3624,2024-11-01,OK
Stock_His,3625,2024-11-01,OK
Stock_His,3628,2024-11-01,OK
Stock_His,3629,2024-11-01,OK
Stock_His,3630,2024-11-01,OK
Stock_His,3631,2024-11-01,OK
Stock_His,3632,2024-11-01,OK
Stock_His,3645,2024-11-01,OK
Stock_His,3646,2024-11-01,OK
Stock_His,3652,2024-11-01,OK
Stock_His,3653,2024-11-01,OK
Stock_His,3661,2024-11-01,OK
Stock_His,3663,2024-11-01,OK
Stock_His,3664,2024-11-01,OK
Stock_His,3665,2024-11-01,OK
Stock_His,3666,2024-11-01,OK
Stock_His,3669,2024-11-01,OK
Stock_His,3672,2024-11-01,OK
Stock_His,3675,2024-11-01,OK
Stock_His,3679,2024-11-01,OK
Stock_His,3680,2024-11-01,OK
Stock_His,3684,2024-11-01,OK
Stock_His,3685,2024-11-01,OK
Stock_His,3686,2024-11-01,查詢日期大於今日，請重新查詢!
Stock_His,3687,2024-11-01,OK
Stock_His,3689,2024-11-01,OK
Stock_His,3691,2024-11-01,OK
Stock_His,3693,2024-11-01,OK
Stock_His,3694,2024-11-01,OK
Stock_His,3701,2024-11-01,OK
Stock_His,3702,2024-11-01,OK
Stock_His,3703,2024-11-01,OK
Stock_His,3704,2024-11-01,OK
Stock_His,3705,2024-11-01,OK
Stock_His,3706,2024-11-01,OK
Stock_His,3707,2024-11-01,OK
Stock_His,3708,2024-11-01,OK
Stock_His,3709,2024-11-01,OK
Stock_His,3710,2024-11-01,OK
Stock_His,3711,2024-11-01,OK
Stock_His,3712,2024-11-01,OK
Stock_His,3713,2024-11-01,OK
Stock_His,3714,2024-11-01,OK
Stock_His,3715,2024-11-01,OK
Stock_His,3716,2024-11-01,OK
Stock_His,4102,2024-11-01,OK
Stock_His,4104,2024-11-01,OK
Stock_His,4105,2024-11-01,OK
Stock_His,4106,2024-11-01,OK
Stock_His,4107,2024-11-01,OK
Stock_His,4108,2024-11-01,OK
Stock_His,4109,2024-11-01,OK
Stock_His,4111,2024-11-01,OK
Stock_His,4113,2024-11-01,OK
Stock_His,4114,2024-11-01,OK
Stock_His,4116,2024-11-01,OK
Stock_His,4119,2024-11-01,OK
Stock_His,4120,2024-11-01,OK
Stock_His,4121,2024-11-01,OK
Stock_His,4123,2024-11-01,OK
Stock_His,4126,2024-11-01,OK
Stock_His,4127,2024-11-01,OK
Stock_His,4128,2024-11-01,OK
Stock_His,4129,2024-11-01,OK
Stock_His,4130,2024-11-01,OK
Stock_His,4131,2024-11-01,OK
Stock_His,4133,2024-11-01,OK
Stock_His,4137,2024-11-01,OK
Stock_His,4138,2024-11-01,OK
Stock_His,4139,2024-11-01,OK
Stock_His,4142,2024-11-01,OK
Stock_His,4147,2024-11-01,OK
Stock_His,4148,2024-11-01,OK
Stock_His,4153,2024-11-01,OK
Stock_His,4154,2024-11-01,OK
Stock_His,4157,2024-11-01,OK
Stock_His,4160,2024-11-01,OK
Stock_His,4161,2024-11-01,OK
Stock_His,4162,2024-11-01,OK
Stock_His,4164,2024-11-01,OK
Stock_His,4167,2024-11-01,OK
Stock_His,4168,2024-11-01,OK
Stock_His,4171,2024-11-01,OK
Stock_His,4173,2024-11-01,OK
Stock_His,4174,2024-11-01,OK
Stock_His,4175,2024-11-01,OK
Stock_His,4183,2024-11-01,OK
Stock_His,4188,2024-11-01,OK
Stock_His,4190,2024-11-01,OK
Stock_His,4192,2024-11-01,OK
Stock_His,4198,2024-11-01,OK
Stock_His,4205,2024-11-01,OK
Stock_His,4207,2024-11-01,OK
Stock_His,4303,2024-11-01,OK
Stock_His,4304,2024-11-01,OK
Stock_His,4305,2024-11-01,OK
Stock_His,4306,2024-11-01,OK
Stock_His,4401,2024-11-01,OK
Stock_His,4402,2024-11-01,OK
Stock_His,4406,2024-11-01,OK
Stock_His,4413,2024-11-01,OK
Stock_His,4414,2024-11-01,OK
Stock_His,4416,2024-11-01,OK
Stock_His,4417,2024-11-01,OK
Stock_His,4419,2024-11-01,OK
Stock_His,4420,2024-11-01,OK
Stock_His,4426,2024-11-01,OK
Stock_His,4430,2024-11-01,OK
Stock_His,4432,2024-11-01,OK
Stock_His,4433,2024-11-01,OK
Stock_His,4438,2024-11-01,OK
Stock_His,4439,2024-11-01,OK
Stock_His,4440,2024-11-01,OK
Stock_His,4442,2024-11-01,OK
Stock_His,4502,2024-11-01,OK
Stock_His,4503,2024-11-01,OK
Stock_His,4506,2024-11-01,OK
Stock_His,4510,2024-11-01,OK
Stock_His,4513,2024-11-01,OK
Stock_His,4523,2024-11-01,OK
Stock_His,4526,2024-11-01,OK
Stock_His,4527,2024-11-01,OK
Stock_His,4528,2024-11-01,OK
Stock_His,4529,2024-11-01,OK
Stock_His,4530,2024-11-01,OK
Stock_His,4532,2024-11-01,OK
Stock_His,4533,2024-11-01,OK
Stock_His,4534,2024-11-01,OK
Stock_His,4535,2024-11-01,OK
Stock_His,4538,2024-11-01,OK
Stock_His,4540,2024-11-01,OK
Stock_His,4541,2024-11-01,OK
Stock_His,4542,2024-11-01,OK
Stock_His,4543,2024-11-01,OK
Stock_His,4545,2024-11-01,OK
Stock_His,4549,2024-11-01,OK
Stock_His,4550,2024-11-01,OK
Stock_His,4551,2024-11-01,OK
Stock_His,4552,2024-11-01,OK
Stock_His,4554,2024-11-01,OK
Stock_His,4555,2024-11-01,OK
Stock_His,4556,2024-11-01,OK
Stock_His,4557,2024-11-01,OK
Stock_His,4558,2024-11-01,OK
Stock_His,4560,2024-11-01,OK
Stock_His,4561,2024-11-01,OK
Stock_His,4562,2024-11-01,OK
Stock_His,4563,2024-11-01,OK
Stock_His,4564,2024-11-01,OK
Stock_His,4566,2024-11-01,OK
Stock_His,4568,2024-11-01,OK
Stock_His,4569,2024-11-01,OK
Stock_His,4571,2024-11-01,OK
Stock_His,4572,2024-11-01,OK
Stock_His,4576,2024-11-01,OK
Stock_His,4577,2024-11-01,OK
Stock_His,4580,2024-11-01,OK
Stock_His,4581,2024-11-01,OK
Stock_His,4583,2024-11-01,OK
Stock_His,4584,2024-11-01,OK
Stock_His,4588,2024-11-01,OK
Stock_His,4609,2024-11-01,OK
Stock_His,4702,2024-11-01,OK
Stock_His,4706,2024-11-01,OK
Stock_His,4707,2024-11-01,OK
Stock_His,4711,2024-11-01,OK
Stock_His,4714,2024-11-01,OK
Stock_His,4716,2024-11-01,OK
Stock_His,4720,2024-11-01,OK
Stock_His,4721,2024-11-01,OK
Stock_His,4722,2024-11-01,OK
Stock_His,4726,2024-11-01,OK
Stock_His,4728,2024-11-01,OK
Stock_His,4729,2024-11-01,OK
Stock_His,4735,2024-11-01,OK
Stock_His,4736,2024-11-01,OK
Stock_His,4737,2024-11-01,OK
Stock_His,4739,2024-11-01,OK
Stock_His,4741,2024-11-01,OK
Stock_His,4743,2024-11-01,OK
Stock_His,4744,2024-11-01,OK
Stock_His,4745,2024-11-01,OK
Stock_His,4746,2024-11-01,OK
Stock_His,4747,2024-11-01,OK
Stock_His,4754,2024-11-01,OK
Stock_His,4755,2024-11-01,OK
Stock_His,4760,2024-11-01,OK
Stock_His,4763,2024-11-01,OK
Stock_His,4764,2024-11-01,OK
Stock_His,4766,2024-11-01,OK
Stock_His,4767,2024-11-01,OK
Stock_His,4768,2024-11-01,OK
Stock_His,4770,2024-11-01,OK
Stock_His,4772,2024-11-01,OK
Stock_His,4804,2024-07-01,OK
Stock_His,4804,2024-08-01,OK
Stock_His,4804,2024-09-01,OK
Stock_His,4804,2024-10-01,OK
Stock_His,4804,2024-11-01,OK
Stock_His,4806,2024-11-01,OK
Stock_His,4807,2024-11-01,OK
Stock_His,4903,2024-11-01,OK
Stock_His,4904,2024-11-01,OK
Stock_His,4905,2024-11-01,OK
Stock_His,4906,2024-11-01,OK
Stock_His,4907,2024-11-01,OK
Stock_His,4908,2024-11-01,OK
Stock_His,4909,2024-11-01,OK
Stock_His,4911,2024-11-01,OK
Stock_His,4912,2024-11-01,OK
Stock_His,4915,2024-11-01,OK
Stock_His,4916,2024-11-01,OK
Stock_His,4919,2024-11-01,OK
Stock_His,4923,2024-11-01,OK
Stock_His,4924,2024-11-01,OK
Stock_His,4927,2024-11-01,OK
Stock_His,4930,2024-11-01,OK
Stock_His,4931,2024-11-01,OK
Stock_His,4933,2024-11-01,OK
Stock_His,4934,2024-11-01,OK
Stock_His,4935,2024-11-01,OK
Stock_His,4938,2024-11-01,OK
Stock_His,4939,2024-11-01,OK
Stock_His,4942,2024-11-01,OK
Stock_His,4943,2024-11-01,OK
Stock_His,4945,2024-11-01,OK
Stock_His,4946,2024-11-01,OK
Stock_His,4949,2024-11-01,OK
Stock_His,4950,2024-11-01,OK
Stock_His,4951,2024-11-01,OK
Stock_His,4952,2024-11-01,OK
Stock_His,4953,2024-11-01,OK
Stock_His,4956,2024-11-01,OK
Stock_His,4958,2024-11-01,OK
Stock_His,4960,2024-11-01,OK
Stock_His,4961,2024-11-01,OK
Stock_His,4966,2024-11-01,OK
Stock_His,4967,2024-11-01,OK
Stock_His,4968,2024-11-01,OK
Stock_His,4971,2024-11-01,OK
Stock_His,4972,2024-11-01,OK
Stock_His,4973,2024-11-01,OK
Stock_His,4974,2024-11-01,OK
Stock_His,4976,2024-11-01,OK
Stock_His,4977,2024-11-01,OK
Stock_His,4979,2024-11-01,OK
Stock_His,4987,2024-11-01,OK
Stock_His,4989,2024-11-01,OK
Stock_His,4991,2024-11-01,OK
Stock_His,4994,2024-11-01,OK
Stock_His,4995,2024-11-01,OK
Stock_His,4999,2024-11-01,OK
Stock_His,5007,2024-11-01,OK
Stock_His,5009,2024-11-01,OK
Stock_His,5011,2024-11-01,OK
Stock_His,5013,2024-11-01,OK
Stock_His,5014,2024-11-01,OK
Stock_His,5015,2024-11-01,OK
Stock_His,5016,2024-11-01,OK
Stock_His,5201,2024-11-01,OK
Stock_His,5202,2024-11-01,OK
Stock_His,5203,2024-11-01,OK
Stock_His,5205,2024-11-01,OK
Stock_His,5206,2024-11-01,OK
Stock_His,5209,2024-11-01,OK
Stock_His,5210,2024-11-01,OK
Stock_His,5211,2024-11-01,OK
Stock_His,5212,2024-11-01,OK
Stock_His,5213,2024-11-01,OK
Stock_His,5215,2024-11-01,OK
Stock_His,5220,2024-11-01,OK
Stock_His,5222,2024-11-01,OK
Stock_His,5223,2024-11-01,OK
Stock_His,5225,2024-11-01,OK
Stock_His,5227,2024-11-01,OK
Stock_His,5228,2024-11-01,OK
Stock_His,5230,2024-11-01,OK
Stock_His,5234,2024-11-01,OK
Stock_His,5236,2024-11-01,OK
Stock_His,5243,2024-11-01,OK
Stock_His,5244,2024-11-01,OK
Stock_His,5245,2024-11-01,OK
Stock_His,5251,2024-11-01,OK
Stock_His,5258,2024-11-01,OK
Stock_His,5263,2024-11-01,OK
Stock_His,5269,2024-11-01,OK
Stock_His,5272,2024-11-01,OK
Stock_His,5274,2024-11-01,OK
Stock_His,5276,2024-11-01,OK
Stock_His,5278,2024-11-01,OK
Stock_His,5283,2024-11-01,OK
Stock_His,5284,2024-11-01,OK
Stock_His,5285,2024-11-01,OK
Stock_His,5287,2024-11-01,OK
Stock_His,5288,2024-11-01,OK
Stock_His,5289,2024-11-01,OK
Stock_His,5291,2024-11-01,OK
Stock_His,5292,2024-11-01,OK
Stock_His,5299,2024-11-01,OK
Stock_His,5301,2024-11-01,OK
Stock_His,5302,2024-11-01,OK
Stock_His,5306,2024-11-01,OK
Stock_His,5309,2024-11-01,OK
Stock_His,5310,2024-11-01,OK
Stock_His,5312,2024-11-01,OK
Stock_His,5314,2024-11-01,OK
Stock_His,5315,2024-11-01,OK
Stock_His,5321,2024-11-01,OK
Stock_His,5324,2024-11-01,OK
Stock_His,5328,2024-11-01,OK
Stock_His,5340,2024-11-01,OK
Stock_His,5344,2024-11-01,OK
Stock_His,5345,2024-11-01,OK
Stock_His,5347,2024-11-01,OK
Stock_His,5348,2024-11-01,OK
Stock_His,5351,2024-11-01,OK
Stock_His,5353,2024-11-01,OK
Stock_His,5355,2024-11-01,OK
Stock_His,5356,2024-11-01,OK
Stock_His,5364,2024-11-01,OK
Stock_His,5371,2024-11-01,OK
Stock_His,5381,2024-11-01,OK
Stock_His,5386,2024-11-01,OK
Stock_His,5388,2024-11-01,OK
Stock_His,5392,2024-11-01,OK
Stock_His,5398,2024-11-01,OK
Stock_His,5403,2024-11-01,OK
Stock_His,5410,2024-11-01,OK
Stock_His,5425,2024-11-01,OK
Stock_His,5426,2024-11-01,OK
Stock_His,5432,2024-11-01,OK
Stock_His,5434,2024-11-01,OK
Stock_His,5438,2024-11-01,OK
Stock_His,5439,2024-11-01,OK
Stock_His,5443,2024-11-01,OK
Stock_His,5450,2024-11-01,OK
Stock_His,5452,2024-11-01,OK
Stock_His,5455,2024-11-01,OK
Stock_His,5457,2024-11-01,OK
Stock_His,5460,2024-11-01,OK
Stock_His,5464,2024-11-01,OK
Stock_His,5465,2024-11-01,OK
Stock_His,5468,2024-11-01,OK
Stock_His,5469,2024-11-01,OK
Stock_His,5471,2024-11-01,OK
Stock_His,5474,2024-11-01,OK
Stock_His,5475,2024-11-01,OK
Stock_His,5478,2024-11-01,OK
Stock_His,5481,2024-11-01,OK
Stock_His,5483,2024-11-01,OK
Stock_His,5484,2024-11-01,OK
Stock_His,5487,2024-11-01,OK
Stock_His,5488,2024-11-01,OK
Stock_His,5489,2024-11-01,OK
Stock_His,5490,2024-11-01,OK
Stock_His,5493,2024-11-01,OK
Stock_His,5498,2024-11-01,OK
Stock_His,5508,2024-11-01,OK
Stock_His,5511,2024-11-01,OK
Stock_His,5512,2024-11-01,OK
Stock_His,5514,2024-11-01,OK
Stock_His,5515,2024-11-01,OK
Stock_His,5516,2024-11-01,OK
Stock_His,5519,2024-11-01,OK
Stock_His,5520,2024-11-01,OK
Stock_His,5521,2024-11-01,OK
Stock_His,5522,2024-11-01,OK
Stock_His,5523,2024-11-01,OK
Stock_His,5525,2024-11-01,OK
Stock_His,5529,2024-11-01,OK
Stock_His,5530,2024-11-01,OK
Stock_His,5531,2024-11-01,OK
Stock_His,5533,2024-11-01,OK
Stock_His,5534,2024-11-01,OK
Stock_His,5536,2024-11-01,OK
Stock_His,5538,2024-11-01,OK
Stock_His,5543,2024-11-01,OK
Stock_His,5546,2024-11-01,OK
Stock_His,5548,2024-11-01,OK
Stock_His,5601,2024-11-01,OK
Stock_His,5603,2024-11-01,OK
Stock_His,5604,2024-11-01,OK
Stock_His,5607,2024-11-01,OK
Stock_His,5608,2024-11-01,OK
Stock_His,5609,2024-11-01,OK
Stock_His,5701,2024-11-01,OK
Stock_His,5703,2024-11-01,OK
Stock_His,5704,2024-11-01,OK
Stock_His,5706,2024-11-01,OK
Stock_His,5864,2024-11-01,OK
Stock_His,5871,2024-11-01,OK
Stock_His,5876,2024-11-01,OK
Stock_His,5878,2024-11-01,OK
Stock_His,5880,2024-11-01,OK
Stock_His,5902,2024-11-01,OK
Stock_His,5903,2024-11-01,OK
Stock_His,5904,2024-11-01,OK
Stock_His,5905,2024-11-01,OK
Stock_His,5906,2024-11-01,OK
Stock_His,5907,2024-11-01,OK
Stock_His,6005,2024-11-01,OK
Stock_His,6015,2024-11-01,OK
Stock_His,6016,2024-11-01,OK
Stock_His,6020,2024-11-01,OK
Stock_His,6021,2024-11-01,OK
Stock_His,6023,2024-11-01,OK
Stock_His,6024,2024-11-01,OK
Stock_His,6026,2024-11-01,OK
Stock_His,6101,2024-11-01,OK
Stock_His,6103,2024-11-01,OK
Stock_His,6104,2024-11-01,OK
Stock_His,6108,2024-11-01,OK
Stock_His,6109,2024-11-01,OK
Stock_His,6111,2024-11-01,OK
Stock_His,6112,2024-11-01,OK
Stock_His,6113,2024-11-01,OK
Stock_His,6114,2024-11-01,OK
Stock_His,6115,2024-11-01,OK
Stock_His,6116,2024-11-01,OK
Stock_His,6117,2024-11-01,OK
Stock_His,6118,2024-11-01,OK
Stock_His,6120,2024-11-01,OK
Stock_His,6121,2024-11-01,OK
Stock_His,6122,2024-11-01,OK
Stock_His,6123,2024-11-01,OK
Stock_His,6124,2024-11-01,OK
Stock_His,6125,2024-11-01,OK
Stock_His,6126,2024-11-01,OK
Stock_His,6127,2024-11-01,OK
Stock_His,6128,2024-11-01,OK
Stock_His,6129,2024-11-01,OK
Stock_His,6130,2024-11-01,OK
Stock_His,6133,2024-11-01,OK
Stock_His,6134,2024-11-01,OK
Stock_His,6136,2024-11-01,OK
Stock_His,6138,2024-11-01,OK
Stock_His,6139,2024-11-01,OK
Stock_His,6140,2024-11-01,OK
Stock_His,6141,2024-11-01,OK
Stock_His,6142,2024-11-01,OK
Stock_His,6143,2024-11-01,OK
Stock_His,6144,2024-11-01,OK
Stock_His,6146,2024-11-01,OK
Stock_His,6147,2024-11-01,OK
Stock_His,6148,2024-11-01,OK
Stock_His,6150,2024-11-01,OK
Stock_His,6151,2024-11-01,OK
Stock_His,6152,2024-11-01,OK
Stock_His,6153,2024-11-01,OK
Stock_His,6154,2024-11-01,OK
Stock_His,6155,2024-11-01,OK
Stock_His,6156,2024-11-01,OK
Stock_His,6158,2024-11-01,OK
Stock_His,6160,2024-11-01,OK
Stock_His,6161,2024-11-01,OK
Stock_His,6163,2024-11-01,OK
Stock_His,6164,2024-11-01,OK
Stock_His,6165,2024-11-01,OK
